author_id,entities/annotations/0/start,entities/annotations/0/end,entities/annotations/0/probability,entities/annotations/0/type,entities/annotations/0/normalized_text,entities/hashtags/0/start,entities/hashtags/0/end,entities/hashtags/0/tag,entities/urls/0/start,entities/urls/0/end,entities/urls/0/url,entities/urls/0/expanded_url,entities/urls/0/display_url,entities/urls/0/images/0/url,entities/urls/0/images/0/width,entities/urls/0/images/0/height,entities/urls/0/images/1/url,entities/urls/0/images/1/width,entities/urls/0/images/1/height,entities/urls/0/status,entities/urls/0/title,entities/urls/0/description,entities/urls/0/unwound_url,entities/mentions/0/start,entities/mentions/0/end,entities/mentions/0/username,created_at,text,reply_settings,lang,context_annotations/0/domain/id,context_annotations/0/domain/name,context_annotations/0/domain/description,context_annotations/0/entity/id,context_annotations/0/entity/name,context_annotations/1/domain/id,context_annotations/1/domain/name,context_annotations/1/domain/description,context_annotations/1/entity/id,context_annotations/1/entity/name,context_annotations/2/domain/id,context_annotations/2/domain/name,context_annotations/2/domain/description,context_annotations/2/entity/id,context_annotations/2/entity/name,context_annotations/2/entity/description,context_annotations/3/domain/id,context_annotations/3/domain/name,context_annotations/3/domain/description,context_annotations/3/entity/id,context_annotations/3/entity/name,context_annotations/3/entity/description,source,possibly_sensitive,id,conversation_id,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,referenced_tweets/0/type,referenced_tweets/0/id,in_reply_to_user_id,entities/mentions/1/start,entities/mentions/1/end,entities/mentions/1/username,entities/annotations/1/start,entities/annotations/1/end,entities/annotations/1/probability,entities/annotations/1/type,entities/annotations/1/normalized_text
2244994945,221,226,0.4652,Product,Twitch,110,121,twitterapi,229,252,https://t.co/GrtBOXyHmB,http://twitch.tv/twitterdev,twitch.tv/twitterdev,https://pbs.twimg.com/news_img/1370110641537695751/1z8vEJdI?format=png&name=orig,300,300,https://pbs.twimg.com/news_img/1370110641537695751/1z8vEJdI?format=png&name=150x150,150,150,200,TwitterDev - Twitch,Brought to you by Twitter's Developer Relations team,https://www.twitch.tv/twitterdev,25,39,jessicagarson,2021-03-11T20:33:26+00:00,"On Tuesday at 12 pm EST, @jessicagarson will cover how to start working with the data returned from v2 of the #twitterapi  

She'll be focusing on how to work with nested JSON and sending your data to a CSV. 

Join us on Twitch!
https://t.co/GrtBOXyHmB",everyone,en,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,47,Brand,Brands and Companies,10045225402,Twitter,65,Interests and Hobbies Vertical,"Top level interests and hobbies groupings, like Food or Travel",848920371311001600,Technology,Technology and computing,66,Interests and Hobbies Category,"A grouping of interests and hobbies entities, like Novelty Food or Destinations",848921413196984320,Computer programming,Computer programming,Twitter Web App,False,1370110639545417729,1370110639545417729,3,0,15,0,,,,,,,,,,,
2244994945,,,,,,,,,,,,,,,,,,,,,,,,49,61,yesnoornext,2021-03-11T15:06:32+00:00,"“I have been a developer from a young age,” says @yesnoornext. @marie_dm_ “started coding in engineering school, where I discovered a strong interest in tech. We always wanted to create something that can help people to follow things they love and save information that matters.”",everyone,en,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,47,Brand,Brands and Companies,10045225402,Twitter,65,Interests and Hobbies Vertical,"Top level interests and hobbies groupings, like Food or Travel",848920371311001600,Technology,Technology and computing,66,Interests and Hobbies Category,"A grouping of interests and hobbies entities, like Novelty Food or Destinations",848921413196984320,Computer programming,Computer programming,Twitter Web App,False,1370028373792071687,1370028371585814532,0,3,12,0,replied_to,1370028372701585408,2244994945,63,73,marie_dm_,,,,,
2244994945,13,20,0.3405,Person,Threader,,,,,,,,,,,,,,,,,,,118,128,marie_dm_,2021-03-11T15:06:32+00:00,"“The idea of Threader came from the desire to highlight the amazing stories and knowledge shared on Twitter,” explain @marie_dm_ and @yesnoornext. “As threads became popular, they were hard to find or read. We decided to build an app to retrieve and save this great content.”",everyone,en,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,47,Brand,Brands and Companies,10045225402,Twitter,,,,,,,,,,,,,Twitter Web App,False,1370028372701585408,1370028371585814532,0,2,10,0,replied_to,1370028371585814532,2244994945,133,145,yesnoornext,100,106,0.7611,Product,Twitter
2244994945,0,6,0.5394,Product,Twitter,,,,202,225,https://t.co/YqKmQPbR6u,https://threader.app/,threader.app,https://pbs.twimg.com/news_img/1368799900243165187/7wJ-lb6f?format=jpg&name=orig,1200,630,https://pbs.twimg.com/news_img/1368799900243165187/7wJ-lb6f?format=jpg&name=150x150,150,150,200,Threader - Good threads every day,Get a selection of good threads from Twitter every day,https://threader.app/,64,77,threader_app,2021-03-11T15:06:32+00:00,"Twitter is where people come to share, learn, and tell stories. @threader_app was made to improve how people read these stories. It’s an app that compiles threads and allows you to save your favorites. https://t.co/YqKmQPbR6u",everyone,en,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,47,Brand,Brands and Companies,10045225402,Twitter,,,,,,,,,,,,,Twitter Web App,False,1370028371585814532,1370028371585814532,12,4,57,2,,,,,,,,,,,
2244994945,,,,,,,,,,,,,,,,,,,,,,,,108,116,JPEGuin,2021-03-04T16:56:29+00:00,"“I always wanted my work to speak for me, and be out there for others in the world to use and admire,” says @JPEGuin. “It fills me with a sense of accomplishment to be able to see people use my products, and liking them, after putting in countless hours of hard work and effort.”",everyone,en,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,47,Brand,Brands and Companies,10045225402,Twitter,,,,,,,,,,,,,Twitter Web App,False,1367519325871992833,1367519323925843968,8,1,41,0,replied_to,1367519324911529985,2244994945,,,,,,,,
